0.00.026.586 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.166.218 W srv  llama_server: -----------------
0.00.166.220 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.166.220 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.166.221 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.166.221 W srv  llama_server: -----------------
0.00.167.514 I srv    load_model: loading model 'runs/raft-s0/gguf_e2/model.Q8_0.gguf'
0.00.672.923 W model has unused tensor blk.24.attn_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.928 W model has unused tensor blk.24.post_attention_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.931 W model has unused tensor blk.24.attn_q.weight (size = 4456448 bytes) -- ignoring
0.00.672.933 W model has unused tensor blk.24.attn_k.weight (size = 557056 bytes) -- ignoring
0.00.672.934 W model has unused tensor blk.24.attn_v.weight (size = 557056 bytes) -- ignoring
0.00.672.938 W model has unused tensor blk.24.attn_output.weight (size = 2228224 bytes) -- ignoring
0.00.672.939 W model has unused tensor blk.24.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.940 W model has unused tensor blk.24.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.942 W model has unused tensor blk.24.ffn_gate.weight (size = 3899392 bytes) -- ignoring
0.00.672.943 W model has unused tensor blk.24.ffn_down.weight (size = 3899392 bytes) -- ignoring
0.00.672.944 W model has unused tensor blk.24.ffn_up.weight (size = 3899392 bytes) -- ignoring
0.00.672.946 W model has unused tensor blk.24.nextn.eh_proj.weight (size = 2228224 bytes) -- ignoring
0.00.672.955 W model has unused tensor blk.24.nextn.enorm.weight (size = 4096 bytes) -- ignoring
0.00.672.957 W model has unused tensor blk.24.nextn.hnorm.weight (size = 4096 bytes) -- ignoring
0.00.672.961 W model has unused tensor blk.24.nextn.shared_head_norm.weight (size = 4096 bytes) -- ignoring
0.01.206.229 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.208.109 I srv  llama_server: model loaded
0.01.208.114 I srv  llama_server: listening on http://127.0.0.1:8091
0.03.071.392 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.05.433.382 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.100
1.05.433.463 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.431 MiB)
1.05.446.295 I slot launch_slot_: id  2 | task 25528 | processing task, is_child = 0
1.05.539.243 I slot print_timing: id  2 | task 25528 | prompt eval time =      48.42 ms /  2234 tokens (    0.02 ms per token, 46141.77 tokens per second)
1.05.539.246 I slot print_timing: id  2 | task 25528 |        eval time =      44.50 ms /    28 tokens (    1.59 ms per token,   629.19 tokens per second)
1.05.539.246 I slot print_timing: id  2 | task 25528 |       total time =      92.92 ms /  2262 tokens
1.05.539.247 I slot print_timing: id  2 | task 25528 |    graphs reused =      24328
1.05.539.353 I slot      release: id  2 | task 25528 | stop processing: n_tokens = 2261, truncated = 0
1.05.547.795 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565745044350
1.05.547.845 I slot launch_slot_: id  1 | task 25559 | processing task, is_child = 0
1.05.547.896 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.899 MiB)
1.05.833.932 I slot print_timing: id  1 | task 25559 | prompt eval time =      49.62 ms /  2437 tokens (    0.02 ms per token, 49116.23 tokens per second)
1.05.833.936 I slot print_timing: id  1 | task 25559 |        eval time =     220.67 ms /   139 tokens (    1.59 ms per token,   629.89 tokens per second)
1.05.833.937 I slot print_timing: id  1 | task 25559 |       total time =     270.29 ms /  2576 tokens
1.05.833.938 I slot print_timing: id  1 | task 25559 |    graphs reused =      24464
1.05.834.041 I slot      release: id  1 | task 25559 | stop processing: n_tokens = 2575, truncated = 0
1.05.841.446 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.101 (> 0.100 thold), f_keep = 0.092
1.05.841.541 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.713 MiB)
1.05.858.257 I slot launch_slot_: id  1 | task 25701 | processing task, is_child = 0
1.06.154.357 I slot print_timing: id  1 | task 25701 | prompt eval time =      49.20 ms /  2353 tokens (    0.02 ms per token, 47824.23 tokens per second)
1.06.154.360 I slot print_timing: id  1 | task 25701 |        eval time =     246.87 ms /   157 tokens (    1.57 ms per token,   635.96 tokens per second)
1.06.154.360 I slot print_timing: id  1 | task 25701 |       total time =     296.07 ms /  2510 tokens
1.06.154.361 I slot print_timing: id  1 | task 25701 |    graphs reused =      24619
1.06.154.465 I slot      release: id  1 | task 25701 | stop processing: n_tokens = 2509, truncated = 0
1.06.162.646 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.102 (> 0.100 thold), f_keep = 0.094
1.06.162.724 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.009 MiB)
1.06.178.918 I slot launch_slot_: id  1 | task 25861 | processing task, is_child = 0
1.06.395.760 I slot print_timing: id  1 | task 25861 | prompt eval time =      48.85 ms /  2327 tokens (    0.02 ms per token, 47633.67 tokens per second)
1.06.395.763 I slot print_timing: id  1 | task 25861 |        eval time =     167.96 ms /   107 tokens (    1.57 ms per token,   637.05 tokens per second)
1.06.395.764 I slot print_timing: id  1 | task 25861 |       total time =     216.81 ms /  2434 tokens
1.06.395.764 I slot print_timing: id  1 | task 25861 |    graphs reused =      24724
1.06.395.863 I slot      release: id  1 | task 25861 | stop processing: n_tokens = 2433, truncated = 0
1.06.404.460 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.102 (> 0.100 thold), f_keep = 0.097
1.06.404.541 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.800 MiB)
1.06.420.517 I slot launch_slot_: id  1 | task 25971 | processing task, is_child = 0
1.06.581.298 I slot print_timing: id  1 | task 25971 | prompt eval time =      48.83 ms /  2329 tokens (    0.02 ms per token, 47699.02 tokens per second)
1.06.581.301 I slot print_timing: id  1 | task 25971 |        eval time =     111.92 ms /    71 tokens (    1.58 ms per token,   634.35 tokens per second)
1.06.581.301 I slot print_timing: id  1 | task 25971 |       total time =     160.75 ms /  2400 tokens
1.06.581.302 I slot print_timing: id  1 | task 25971 |    graphs reused =      24793
1.06.581.399 I slot      release: id  1 | task 25971 | stop processing: n_tokens = 2399, truncated = 0
1.06.585.789 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.415 (> 0.100 thold), f_keep = 0.099
1.06.585.879 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.199 MiB)
1.06.601.872 I slot launch_slot_: id  1 | task 26045 | processing task, is_child = 0
1.06.699.644 I slot print_timing: id  1 | task 26045 | prompt eval time =      25.63 ms /   571 tokens (    0.04 ms per token, 22281.19 tokens per second)
1.06.699.646 I slot print_timing: id  1 | task 26045 |        eval time =      72.12 ms /    46 tokens (    1.57 ms per token,   637.86 tokens per second)
1.06.699.647 I slot print_timing: id  1 | task 26045 |       total time =      97.74 ms /   617 tokens
1.06.699.647 I slot print_timing: id  1 | task 26045 |    graphs reused =      24837
1.06.699.687 I slot      release: id  1 | task 26045 | stop processing: n_tokens = 616, truncated = 0
1.06.704.927 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565746406921
1.06.704.960 I slot launch_slot_: id  0 | task 26094 | processing task, is_child = 0
1.07.699.743 I slot print_timing: id  0 | task 26094 | prompt eval time =      27.59 ms /   644 tokens (    0.04 ms per token, 23345.18 tokens per second)
1.07.699.747 I slot print_timing: id  0 | task 26094 |        eval time =     953.52 ms /   475 tokens (    2.01 ms per token,   498.15 tokens per second)
1.07.699.747 I slot print_timing: id  0 | task 26094 |       total time =     981.11 ms /  1119 tokens
1.07.699.748 I slot print_timing: id  0 | task 26094 |    graphs reused =      25308
1.07.699.775 I slot      release: id  0 | task 26094 | stop processing: n_tokens = 1118, truncated = 0
1.07.703.319 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.951 (> 0.100 thold), f_keep = 0.571
1.07.703.341 I slot launch_slot_: id  0 | task 26572 | processing task, is_child = 0
1.08.173.047 I slot print_timing: id  0 | task 26572 | prompt eval time =      26.83 ms /   543 tokens (    0.05 ms per token, 20240.80 tokens per second)
1.08.173.050 I slot print_timing: id  0 | task 26572 |        eval time =     442.86 ms /   220 tokens (    2.01 ms per token,   496.77 tokens per second)
1.08.173.051 I slot print_timing: id  0 | task 26572 |       total time =     469.69 ms /   763 tokens
1.08.173.052 I slot print_timing: id  0 | task 26572 |    graphs reused =      25525
1.08.173.081 I slot      release: id  0 | task 26572 | stop processing: n_tokens = 890, truncated = 0
1.08.688.764 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565748253110
1.08.691.913 I slot launch_slot_: id  3 | task 26795 | processing task, is_child = 0
1.08.691.942 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.502 MiB)
1.08.905.618 I slot print_timing: id  3 | task 26795 | prompt eval time =      47.42 ms /  2035 tokens (    0.02 ms per token, 42911.67 tokens per second)
1.08.905.622 I slot print_timing: id  3 | task 26795 |        eval time =     154.18 ms /    98 tokens (    1.57 ms per token,   635.64 tokens per second)
1.08.905.622 I slot print_timing: id  3 | task 26795 |       total time =     201.60 ms /  2133 tokens
1.08.905.623 I slot print_timing: id  3 | task 26795 |    graphs reused =      25621
1.08.905.722 I slot      release: id  3 | task 26795 | stop processing: n_tokens = 2187, truncated = 0
1.08.913.761 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.108
1.08.913.841 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.011 MiB)
1.08.925.957 I slot launch_slot_: id  3 | task 26896 | processing task, is_child = 0
1.09.073.107 I slot print_timing: id  3 | task 26896 | prompt eval time =      49.45 ms /  2085 tokens (    0.02 ms per token, 42160.39 tokens per second)
1.09.073.110 I slot print_timing: id  3 | task 26896 |        eval time =      97.67 ms /    62 tokens (    1.58 ms per token,   634.81 tokens per second)
1.09.073.110 I slot print_timing: id  3 | task 26896 |       total time =     147.12 ms /  2147 tokens
1.09.073.111 I slot print_timing: id  3 | task 26896 |    graphs reused =      25681
1.09.073.210 I slot      release: id  3 | task 26896 | stop processing: n_tokens = 2201, truncated = 0
1.09.081.489 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.107
1.09.081.565 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.387 MiB)
1.09.099.994 I slot launch_slot_: id  3 | task 26961 | processing task, is_child = 0
1.09.268.450 I slot print_timing: id  3 | task 26961 | prompt eval time =      47.22 ms /  2018 tokens (    0.02 ms per token, 42735.22 tokens per second)
1.09.268.453 I slot print_timing: id  3 | task 26961 |        eval time =     121.21 ms /    77 tokens (    1.57 ms per token,   635.27 tokens per second)
1.09.268.453 I slot print_timing: id  3 | task 26961 |       total time =     168.43 ms /  2095 tokens
1.09.268.454 I slot print_timing: id  3 | task 26961 |    graphs reused =      25756
1.09.268.554 I slot      release: id  3 | task 26961 | stop processing: n_tokens = 2149, truncated = 0
1.09.276.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.117 (> 0.100 thold), f_keep = 0.110
1.09.276.927 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.457 MiB)
1.09.295.662 I slot launch_slot_: id  3 | task 27041 | processing task, is_child = 0
1.09.523.309 I slot print_timing: id  3 | task 27041 | prompt eval time =      46.43 ms /  1958 tokens (    0.02 ms per token, 42174.64 tokens per second)
1.09.523.312 I slot print_timing: id  3 | task 27041 |        eval time =     181.19 ms /   114 tokens (    1.59 ms per token,   629.17 tokens per second)
1.09.523.312 I slot print_timing: id  3 | task 27041 |       total time =     227.62 ms /  2072 tokens
1.09.523.313 I slot print_timing: id  3 | task 27041 |    graphs reused =      25867
1.09.523.408 I slot      release: id  3 | task 27041 | stop processing: n_tokens = 2126, truncated = 0
1.09.531.859 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.111
1.09.531.938 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.647 MiB)
1.09.532.537 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.328 MiB)
1.09.549.516 I slot launch_slot_: id  3 | task 27158 | processing task, is_child = 0
1.09.726.569 I slot print_timing: id  3 | task 27158 | prompt eval time =      49.70 ms /  2097 tokens (    0.02 ms per token, 42191.46 tokens per second)
1.09.726.572 I slot print_timing: id  3 | task 27158 |        eval time =     127.32 ms /    81 tokens (    1.57 ms per token,   636.19 tokens per second)
1.09.726.573 I slot print_timing: id  3 | task 27158 |       total time =     177.02 ms /  2178 tokens
1.09.726.573 I slot print_timing: id  3 | task 27158 |    graphs reused =      25946
1.09.726.678 I slot      release: id  3 | task 27158 | stop processing: n_tokens = 2232, truncated = 0
1.09.735.034 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.106
1.09.735.108 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.319 MiB)
1.09.744.910 I slot launch_slot_: id  3 | task 27242 | processing task, is_child = 0
1.09.938.981 I slot print_timing: id  3 | task 27242 | prompt eval time =      49.36 ms /  2084 tokens (    0.02 ms per token, 42222.99 tokens per second)
1.09.938.984 I slot print_timing: id  3 | task 27242 |        eval time =     144.69 ms /    92 tokens (    1.57 ms per token,   635.86 tokens per second)
1.09.938.985 I slot print_timing: id  3 | task 27242 |       total time =     194.04 ms /  2176 tokens
1.09.938.986 I slot print_timing: id  3 | task 27242 |    graphs reused =      26036
1.09.939.085 I slot      release: id  3 | task 27242 | stop processing: n_tokens = 2230, truncated = 0
1.09.947.607 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.109 (> 0.100 thold), f_keep = 0.106
1.09.947.685 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.154 MiB)
1.09.959.038 I slot launch_slot_: id  3 | task 27337 | processing task, is_child = 0
1.10.153.503 I slot print_timing: id  3 | task 27337 | prompt eval time =      49.69 ms /  2102 tokens (    0.02 ms per token, 42300.57 tokens per second)
1.10.153.507 I slot print_timing: id  3 | task 27337 |        eval time =     144.75 ms /    92 tokens (    1.57 ms per token,   635.60 tokens per second)
1.10.153.507 I slot print_timing: id  3 | task 27337 |       total time =     194.44 ms /  2194 tokens
1.10.153.508 I slot print_timing: id  3 | task 27337 |    graphs reused =      26126
1.10.153.612 I slot      release: id  3 | task 27337 | stop processing: n_tokens = 2248, truncated = 0
1.10.161.953 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.108 (> 0.100 thold), f_keep = 0.105
1.10.162.030 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 81.732 MiB)
1.10.180.320 I slot launch_slot_: id  3 | task 27432 | processing task, is_child = 0
1.10.375.157 I slot print_timing: id  3 | task 27432 | prompt eval time =      49.97 ms /  2121 tokens (    0.02 ms per token, 42444.62 tokens per second)
1.10.375.160 I slot print_timing: id  3 | task 27432 |        eval time =     144.84 ms /    92 tokens (    1.57 ms per token,   635.20 tokens per second)
1.10.375.160 I slot print_timing: id  3 | task 27432 |       total time =     194.81 ms /  2213 tokens
1.10.375.161 I slot print_timing: id  3 | task 27432 |    graphs reused =      26216
1.10.375.263 I slot      release: id  3 | task 27432 | stop processing: n_tokens = 2267, truncated = 0
1.10.383.500 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.107 (> 0.100 thold), f_keep = 0.104
1.10.383.577 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.589 MiB)
1.10.383.580 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 81.485 MiB)
1.10.393.365 I slot launch_slot_: id  3 | task 27527 | processing task, is_child = 0
1.10.588.340 I slot print_timing: id  3 | task 27527 | prompt eval time =      50.29 ms /  2155 tokens (    0.02 ms per token, 42848.91 tokens per second)
1.10.588.343 I slot print_timing: id  3 | task 27527 |        eval time =     144.65 ms /    92 tokens (    1.57 ms per token,   636.01 tokens per second)
1.10.588.343 I slot print_timing: id  3 | task 27527 |       total time =     194.94 ms /  2247 tokens
1.10.588.344 I slot print_timing: id  3 | task 27527 |    graphs reused =      26306
1.10.588.446 I slot      release: id  3 | task 27527 | stop processing: n_tokens = 2301, truncated = 0
1.10.596.816 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.113 (> 0.100 thold), f_keep = 0.103
1.10.596.889 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 80.781 MiB)
1.10.606.741 I slot launch_slot_: id  3 | task 27622 | processing task, is_child = 0
1.10.797.298 I slot print_timing: id  3 | task 27622 | prompt eval time =      47.28 ms /  2037 tokens (    0.02 ms per token, 43085.58 tokens per second)
1.10.797.301 I slot print_timing: id  3 | task 27622 |        eval time =     143.25 ms /    91 tokens (    1.57 ms per token,   635.23 tokens per second)
1.10.797.301 I slot print_timing: id  3 | task 27622 |       total time =     190.53 ms /  2128 tokens
1.10.797.302 I slot print_timing: id  3 | task 27622 |    graphs reused =      26395
1.10.797.405 I slot      release: id  3 | task 27622 | stop processing: n_tokens = 2182, truncated = 0
1.10.805.213 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.109
1.10.805.300 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 80.840 MiB)
1.10.814.925 I slot launch_slot_: id  3 | task 27716 | processing task, is_child = 0
1.11.013.245 I slot print_timing: id  3 | task 27716 | prompt eval time =      47.40 ms /  2032 tokens (    0.02 ms per token, 42871.91 tokens per second)
